Geneid,Length,Mock_1,Mock_2,Mock_3,ZIKA_1,ZIKA_2,ZIKA_3
ENSG00000216844,455,0,0,0,0,0,0
ENSG00000229551,1001,0,0,0,0,2,0
ENSG00000226504,219,0,0,0,0,0,0
ENSG00000254488,983,0,0,0,0,0,0
ENSG00000237427,312,0,0,0,0,0,0
ENSG00000232634,984,0,0,0,0,0,0
ENSG00000226918,1052,0,0,0,0,0,0
ENSG00000183146,878,0,0,0,0,0,0
ENSG00000236615,226,0,0,0,0,0,0
ENSG00000169849,915,0,0,0,0,0,0
ENSG00000169811,1389,0,0,0,0,0,0
ENSG00000242393,717,0,0,0,0,0,0
ENSG00000228257,721,0,0,0,0,0,0
ENSG00000184991,2284,0,0,0,0,0,0
ENSG00000271123,333,0,0,0,0,0,0
ENSG00000226042,1567,0,0,0,0,0,0
ENSG00000237023,1766,0,0,0,1,0,0
ENSG00000229416,500,0,0,0,0,0,0
ENSG00000230029,1651,0,0,0,0,0,0
ENSG00000224169,403,0,0,0,0,0.33,1.5
ENSG00000223407,695,0,0,0,0,0,0
ENSG00000226873,1014,0,0,0,0,0,0
ENSG00000227915,332,0,0,0,0,0,0
ENSG00000236620,1116,0,0,0,0,0,0
ENSG00000224866,443,0,0,0,0,0,0
ENSG00000232424,563,0,0,0,0,0,0
ENSG00000252681,164,0,0,0,0,0,0
ENSG00000232910,573,0,0,0,0,0,0
ENSG00000232845,343,0,0,0,0,0,0
ENSG00000237302,1177,0,0,0,0,0,0
ENSG00000252468,191,0,0,0,0,0,0
ENSG00000231341,855,11.45,16.33,26,15,17.12,15.42
ENSG00000235001,1220,11,28.17,27.33,9.83,41.42,25.2
ENSG00000214207,1287,10,11.03,16.79,7.92,14.83,15
ENSG00000278585,176,0,0,0,0,0,0
ENSG00000235175,438,1.3,2,3.1,0,2.05,0.45
ENSG00000099715,11804,0.5,2.5,1.5,1,5.5,3
ENSG00000231540,239,0,0,0,0,0,0
ENSG00000223362,1570,0,0,0,0,0,0
ENSG00000231026,483,0,0,0,0,0,0
ENSG00000224571,480,0,0,0,0,0,0
ENSG00000226369,717,0,0,0,0,0,0
ENSG00000280961,344,0,0,0,0,0,0
ENSG00000227871,570,0,0,0,0,0,0
ENSG00000251917,154,0,0,0,0,0,0
ENSG00000231423,597,0,0,0,0,0,0
ENSG00000228465,323,0,0,0,0,0,0
ENSG00000232585,1207,0,0,0,0,0,0
ENSG00000234081,327,0,0,0,0,0,0.5
ENSG00000172352,2675,0,0,0,0,0,0
ENSG00000231375,1282,0,0,0,0,0,0
ENSG00000237467,412,0,0,0,0,0,0
ENSG00000229250,881,0,0,0,0,0,0
ENSG00000232205,1609,0,0,0,0,0,0.5
ENSG00000230977,595,0,0,0,0,0,0
ENSG00000274234,259,0,0,0,0,0,0
ENSG00000225491,207,0,0,0,0,0,0
ENSG00000224827,782,0,0,0,0,0,0
ENSG00000233740,2328,0,0.5,1.5,0,0.5,0.12
ENSG00000279274,75,0,0,0,0,0,0
ENSG00000234399,895,0.67,0,1,1,0,1.67
ENSG00000227439,166,0,0,0,0,0,0
ENSG00000224210,574,0.33,0,0,0,0,0
ENSG00000232003,1243,0.33,0,0,0,0,0
ENSG00000235412,1346,1,0.33,0.67,1,0,0
ENSG00000183795,1436,0,0,0,0,0,0.33
ENSG00000240566,727,0,0,0,0,0,0
ENSG00000236379,1243,0.33,0,0,0,0,1
ENSG00000274899,415,0.33,0,0,0,0,0
ENSG00000227633,912,0.67,0,1,1,0,1.67
ENSG00000279115,75,0,0,0,0,0,0
ENSG00000233652,2410,0,0.5,1.5,0,0.5,0.12
ENSG00000233944,903,0,0,0,0,0,0
ENSG00000223636,207,0,0,0,0,0,0
ENSG00000172297,1653,0,0,0,0,0.2,0.1
ENSG00000278242,259,0,0,0,0,0,0
ENSG00000233619,379,0,0,0,0,0,0
ENSG00000237823,1613,0,0,0,0,0,0.5
ENSG00000229709,829,0,0,0,0,0,0
ENSG00000232064,421,0,0,0,0,0,0
ENSG00000225609,1279,0,0,0,0,0,0
ENSG00000270535,327,0,0,0,0,0,0.5
ENSG00000225287,1232,0,0,0,0,0,0
ENSG00000225256,308,0,0,0,0,0,0
ENSG00000223856,597,0,0,0,0,0,0
ENSG00000235004,455,0,0,0,0,0,0
ENSG00000252426,154,0,0,0,0,0,0
ENSG00000231141,344,0,0,0,0,0,0
ENSG00000232614,715,0,0,0,0,0,0
ENSG00000225326,485,0,0,0,0,0,0
ENSG00000223406,483,0,0,0,0,0,0
ENSG00000224240,319,0,0,0,1,0,0
ENSG00000227629,342,0,0,0,0,0,0
ENSG00000237917,2337,4,0.5,2.5,2,2,3
ENSG00000231514,640,0,0,0,0,0,0
ENSG00000172288,2670,0,0,0,0,0,0
ENSG00000242875,1921,0,0,0,0.2,0,0
ENSG00000234414,1921,0,0,0,0.2,0,0
ENSG00000234795,996,0,0,0,0,0,0
ENSG00000173357,1159,0,1,0,0,0.33,0
ENSG00000290342,329,0,0,0,0,0.33,0
ENSG00000180910,303,0,0,0,0,0,0
ENSG00000224060,635,1.25,0,1.75,0,0,0
ENSG00000242153,2724,0,0,0,0,0,0
ENSG00000250868,1100,0,0,0,0,0.5,0.25
ENSG00000244646,1093,0,0,0,0,0.5,0.25
ENSG00000282909,933,0,0,0,0,0,0
ENSG00000288686,106,0,0,0,0.25,0,0.5
ENSG00000227289,1191,1,2,0,3,4.5,7
ENSG00000290841,647,0,1,0,1,2.83,3
ENSG00000235462,1634,0,0,0.5,0,0,1
ENSG00000290852,853,0,0,0.5,1,0,0
ENSG00000241859,1816,2,5,4.5,1.5,3,2.83
ENSG00000223637,940,0,0,0,0,0,0
ENSG00000239533,1506,0,0,0,0,0.6,0.05
ENSG00000291016,1060,0,0,0,0,0.1,0.05
ENSG00000278212,1268,1,1.17,4.17,2,2.08,2.25
ENSG00000131002,1574,127.5,202.17,310.83,127,231.83,197.83
ENSG00000206159,149,16.5,20,28.83,9.5,22.5,16
ENSG00000232235,1618,0,0,0,0,0,0
ENSG00000224408,294,0,0,0,1,0,0
ENSG00000238154,1745,0,0,0,0,0,0
ENSG00000232924,333,0,0,0,0,0,0
ENSG00000275310,249,0,0,0,0,0,0
ENSG00000232808,259,0,0,0,0,0,0
ENSG00000233803,1959,0,0.39,0,0,0,0.31
ENSG00000228383,2544,0.43,0,0.91,2.42,0.21,0
ENSG00000286120,457,0,0,0,0.08,0.08,0
ENSG00000237802,2559,0.57,0,0.74,0.58,1.54,1
ENSG00000286173,457,0,0,0,0.23,0.23,0
ENSG00000229549,1941,0,0.39,0,1,0,0
ENSG00000228927,1941,0,0.39,0.2,0.25,0,0.17
ENSG00000215540,1157,0,0.25,0,0,0,0
ENSG00000215507,1157,0,0.25,0,0,0,0
ENSG00000239893,1345,2,4,1,1,1.5,1.5
ENSG00000225560,560,0,0,0,0.23,0.14,0
ENSG00000099725,1019,20,28.25,33,29.25,54.25,30.75
ENSG00000290725,1581,0,0,0,0,0.5,0.75
ENSG00000215580,5229,1.5,1,2.5,3,5,4.5
ENSG00000293362,2559,0.14,0,0.93,0.58,2.33,0
ENSG00000290330,609,0,0,0.33,0.08,0.33,0
ENSG00000225516,457,0,0,0,0.23,0.23,0
ENSG00000258992,1172,0,0.39,0.2,0,0,0.14
ENSG00000290373,467,0,0,0.33,0.08,0.08,0
ENSG00000274196,457,0,0,0,0.23,0.23,0
ENSG00000238074,1179,0,0.39,0.2,0.25,0,0.31
ENSG00000290607,2544,0.57,0,1.08,0.33,0.62,0
ENSG00000230066,456,0,0,0,0,0,0
ENSG00000290332,2557,0.57,0,0.27,0.58,0.79,0
ENSG00000234803,457,0,0,0,0.23,0.23,0
ENSG00000236424,1941,0,0.25,0,0.25,0,0.31
ENSG00000224336,764,0,0,0,0,0,0
ENSG00000234110,745,0,0,0,0,0,0
ENSG00000226223,468,0,0,0,0,0,0
ENSG00000232617,261,0,0,0,0,0,0
ENSG00000224075,1792,0,0,0,0,0,0
ENSG00000228379,448,0,0,0,0,0,0
ENSG00000274445,241,0,0,0,0,0,0
ENSG00000231874,509,0,0,0,0,0,0
ENSG00000234950,810,0,0,0,0,0,0
ENSG00000236718,1147,0,0,0,0,0.5,0.5
ENSG00000243643,630,0,0,0,0,0,0
ENSG00000290378,142,0,0,0,0,0,0
ENSG00000225685,936,0,0.5,0,0,0,0
ENSG00000278478,279,0,0,0,0,0,0
ENSG00000251766,119,0,0,0,0,0,0
ENSG00000252289,119,0,0,0,0,0,0
ENSG00000231411,1136,0,0,0,0,0,0
ENSG00000226061,355,0,0,0,0,0,0
ENSG00000237447,1922,0,0,0,0.5,0,0
ENSG00000225840,1848,0,0,0,0,0,0
ENSG00000251705,152,0,0,0,0,0,0
ENSG00000237195,464,0,0,0,0,0,0
ENSG00000250204,549,0,0.25,0,0,0,0
ENSG00000168757,1941,0,0,0.2,0,0,0.14
ENSG00000290448,2551,0.57,0,0.91,0,0.21,0
ENSG00000234830,540,0,0,0,0.14,0.23,0
ENSG00000275352,292,0,0,0,0,0,0
ENSG00000234583,509,0,0,0,0,0,0
ENSG00000235094,593,0,0,0,0,0,0
ENSG00000229643,2717,0,0,0,0,0,0
ENSG00000235895,269,0,0,0,0,0,0
ENSG00000232620,467,0,0,0,0,0,0
ENSG00000293672,1029,0,0,0,0,0,0
ENSG00000290954,1209,0,0,0,0,0,0
ENSG00000294545,439,0,0,0,0,0,0
ENSG00000294758,360,0,0,0,0,0,0
ENSG00000293305,2494,4,7,14,5,9.5,7.5
ENSG00000295056,819,0,0,1,0,2,0
ENSG00000239225,1478,0,0.5,0,0,0,0.5
ENSG00000230663,5269,103,138.83,217,97,165.33,139.17
ENSG00000295335,399,0,0,2,1,0,1
ENSG00000212856,7129,0.5,0,1,0,0,0
ENSG00000129816,1645,0,0,0,0,0,0
ENSG00000147753,3358,0,0,0,0,0,0
ENSG00000185700,1667,0,0,0,0,0,0
ENSG00000291034,7809,28.5,30.5,48.33,13,34,27
ENSG00000290435,1411,1.75,1.5,2.25,0,0.5,0
ENSG00000290369,2036,0,0.25,0,0,0,0.5
ENSG00000297760,1573,0,0,0,0,0,0
ENSG00000297994,437,0,0,0,0,0,0
ENSG00000229308,968,0,0,1,1,1,0
ENSG00000229236,8731,1.25,2,0,7,3,3
ENSG00000290323,5278,0,0,0,0,2,0
ENSG00000237048,1279,0,0,0,0,0,0
ENSG00000298447,1042,0,0,0,0,0,0
ENSG00000212855,5961,0.5,0,0,0,0,0
ENSG00000147761,3775,0,0,0,0,0,0
ENSG00000233070,1005,5.5,6.5,16.5,9.5,13.5,15
ENSG00000299745,1036,0,0,0,0,0,1
ENSG00000288049,5922,4.5,1.5,12.5,1.5,6,6
ENSG00000299844,321,0,0,0,0,0,0
ENSG00000290853,3859,4.5,13.5,13,4,15,8.46
ENSG00000300212,1298,0,0,0,0,0,0
ENSG00000300312,1258,0,0,0,0,0.5,0
ENSG00000300595,696,0,0,0,0,0,0
ENSG00000223641,1019,0,0,0,0,0.33,0
ENSG00000228786,1585,0,0.5,0.5,0.2,0,0
ENSG00000301122,1467,0,0,0,0,0.33,0.11
ENSG00000290344,4325,0,0,0,0,1.5,1.5
ENSG00000291033,13869,449.5,664.17,1000.33,342.5,680.33,605.83
ENSG00000303338,1030,0,0,0,0,0,0
ENSG00000303345,683,0,0,0,0,0,0
ENSG00000277930,1527,0,0,0,0,0,0
ENSG00000290726,2282,0,0,0,0,0,0
ENSG00000291032,9839,6.87,17.23,11.78,6.33,12.67,10.83
ENSG00000231535,7002,1,0,6,2,6,3.5
ENSG00000304558,997,0,0,0,0,0,0
ENSG00000129845,1162,0,0,0,0,0,0
ENSG00000286050,2356,0,1,2.5,0,1,0.5
ENSG00000290381,1372,0,0,0,0,0,0
ENSG00000286187,7531,0,0,0,0,0,0
ENSG00000305394,267,0,0,0,0,0,0
ENSG00000293249,1339,0,0.25,0,0,0,0
ENSG00000305658,1306,0,0,0,0,0,0
ENSG00000289707,7011,0,0,0,0,5,1
ENSG00000306111,1507,0.5,0,0,0.5,0,0
ENSG00000306715,1379,0,0,0,0,0,0
ENSG00000286009,1279,17,27.5,30.5,27.5,57.5,43.5
ENSG00000308317,439,0,0,0,0,0,0
ENSG00000286201,6852,0,0,1,0,0,1
ENSG00000309341,331,0.5,0,0,0,0,0
ENSG00000291031,9165,18.5,13,24.5,19,27,23.5
ENSG00000286247,899,0,0,0,0,0,0
ENSG00000286217,17285,0.5,0,1,0,0,1
ENSG00000233699,2949,0.5,0,0,0,3,0
ENSG00000309700,1808,1,0,0,0,0,0
ENSG00000309903,1194,0,0,0,0,0,0
ENSG00000183385,1020,0,0,0,0,0,0
ENSG00000310485,858,10,7,14,10,18.5,27
ENSG00000293442,10068,152.5,217.25,332,205.25,353.75,293.58
ENSG00000227166,1151,0,0,0,0,0,0
ENSG00000295583,3358,9,16,24,14,28,17
ENSG00000227204,1059,0,0,0,0,1,0
ENSG00000299821,1127,0,0,0,0,0,0
ENSG00000227447,446,0,0,2,0,0,0
ENSG00000296286,928,0,0,0,0,0,0
ENSG00000230727,894,0.67,0,1,1,0,1.67
ENSG00000306918,1036,0,0,0,0,0,0
ENSG00000224151,589,0,0,0,0,0,0.25
ENSG00000176728,23065,9,7,14,11.5,14.5,11.25
ENSG00000275578,398,7.5,16.25,22.5,5.25,9.25,9.25
ENSG00000226011,1225,1.25,1.75,2,3.25,1.25,1
ENSG00000227494,563,0,0,0,0,0,0.25
ENSG00000237659,502,0,0,0,0,0.5,0
ENSG00000290840,2986,857,1249,1647,604.75,1191.83,891.5
ENSG00000205936,639,0,0,0,0,0,0
ENSG00000225189,198,0,0,0,0,0,0
ENSG00000305624,5231,0,0,0,0,0.5,0
ENSG00000230073,727,0,0,0,0,0.5,0
ENSG00000232583,205,0,0,0,0,0,0
ENSG00000309393,1077,0,0,0,0,0,0
ENSG00000234888,1392,0,0,0,0,0,0
ENSG00000235014,200,0,0,0,0,0,0
ENSG00000229238,1671,0,0,0,0,0,0
ENSG00000299596,5818,0,0,0,0,0,0
ENSG00000188399,659,0,0,0,0,0,0
ENSG00000294742,1451,0,0,0,0.33,0,0
ENSG00000277146,111,0,0,0,0.33,0,0
ENSG00000226611,1198,1.25,1.75,2.5,3.75,3.25,2.5
ENSG00000240438,2826,0,0,0,0,0,0
ENSG00000237269,947,0,0,0,1,0,0
ENSG00000288057,2986,0,0,0,0,0,0
ENSG00000225466,1433,0,0,0,0,0,0
ENSG00000235981,512,0,0.5,0,0,0.33,0
ENSG00000299288,1893,0,0,0,0.5,0.33,1
ENSG00000223698,1298,0,0.5,0,8.75,11.75,8.5
ENSG00000297966,3783,1.5,1,0.5,21.75,34.75,31
ENSG00000242854,490,0,0,0,0,0,0
ENSG00000244231,795,0,0,0,0,0,0
ENSG00000172342,3724,0,0,0,0,0.25,0
ENSG00000284071,397,0,0.33,0,0,0.33,0.25
ENSG00000296017,1507,0,0.33,0,0,0.58,0.25
ENSG00000248792,169,0,0,0,0.1,0,0
ENSG00000293927,1590,0,0.5,0.5,0.1,0,0
ENSG00000284380,397,0,0.33,0,0,0.33,0.25
ENSG00000310249,769,0,0.33,0,0,0.33,0.25
ENSG00000172294,3724,0,0,0,0,0.5,0
ENSG00000240450,795,0,0,0,0,0,0
ENSG00000239304,439,0,0,0,0,0,0
ENSG00000197092,1299,0,0,0,8.25,13.75,6.5
ENSG00000307363,4545,1.5,0.5,1.5,24.25,47.2,41.5
ENSG00000235583,517,0,0.5,0,0,0.33,0
ENSG00000304207,1158,0,0,0,0,0,0
ENSG00000215506,1605,0,0,0,0.33,0,3
ENSG00000197038,1404,0.5,0,0,0,0,0
ENSG00000299768,3855,0.5,0,0,0,0,0
ENSG00000188656,1114,0,0.2,0,0,0,0.15
ENSG00000301844,1376,0,0.2,0,0,0,0.15
ENSG00000270073,926,0,0.2,0.1,0.12,0,0.15
ENSG00000293749,1238,0,0.2,0.1,0.12,0,0.15
ENSG00000236786,923,0,0,0,0,0,0
ENSG00000308528,1130,0,0,0,0,0,0
ENSG00000231436,1145,0,0,0,0,0.5,0
ENSG00000309329,2052,0,0,0,0,0.5,0
ENSG00000229208,1028,0,0,0,0,0,0
ENSG00000310196,1353,0,0,0,0,0,0
ENSG00000187657,914,0,0,0,0,0,0
ENSG00000309435,3536,0,0,0,0,1,0
ENSG00000238235,1045,0,0,0,0,0,0
ENSG00000296934,3273,0,0,0,0,0,0
ENSG00000223744,1034,0,0,0,0,0,0
ENSG00000295986,670,0,0,0,0,0,0
ENSG00000229725,605,0,0,0,0,0,0
ENSG00000244395,1921,0,0,0,0.2,0,0
ENSG00000251618,723,0,0,0,0,0,0
ENSG00000242389,1896,0,0,0,0.2,0,0
ENSG00000227444,750,0,0,0,0,0,0
ENSG00000226092,1157,0,0.25,0,0,0,0
ENSG00000295847,1234,0,0.25,0,0,0,0
ENSG00000237968,701,0,0,0,0,0,0
ENSG00000231159,1433,0,0,0,0.5,0,0
ENSG00000310035,1759,0,0,0,0,0,0
ENSG00000232475,309,0,0,0,0,0,0
ENSG00000229553,696,0,0,0,0,0,0
ENSG00000228850,1015,0,0,0,0,0,0
ENSG00000232029,332,0,0,0,0,0,0
ENSG00000236951,5731,0,0,0.75,0.75,0,0.83
ENSG00000131548,1430,0,0,1,0,0,0
ENSG00000169800,1921,0,0,0,0,0,0
ENSG00000229159,739,0,0,0,0,0,0
ENSG00000225615,324,0,0,0,0,0,0
ENSG00000229234,476,0,0,0,0,0,0
ENSG00000215560,1562,0,0,0,0,0,0
ENSG00000229940,604,0,0,0,0,0,0
ENSG00000290336,2298,0,0,0,0,0,0
ENSG00000243040,1263,0,0,0,0,0,0
ENSG00000259247,1505,0,0,0,0,0,0
ENSG00000237902,731,0,0,0,0,0,0
ENSG00000226941,1946,0,0,0,0,0,0
ENSG00000235059,4814,0,0,0.75,0.75,0,0.5
ENSG00000131538,1224,0,0,0,0,0,0
ENSG00000234131,332,0,0,0,0,0,0
ENSG00000224873,1015,0,0,0,0,0,0
ENSG00000230814,697,0,0,0,0,0,0
ENSG00000300637,1388,0,0,0,0,0,0
ENSG00000228571,318,0,0,0,0,0,0
ENSG00000230476,1491,0,0,0,0.5,0,0
ENSG00000273589,297,0,0,0,0,0,0
ENSG00000290348,1145,0,0.25,0,0,0,0
ENSG00000224657,1156,0,0.25,0,0,0,0
ENSG00000224917,700,0,0,0,0,0,0
ENSG00000298004,4819,165.83,211.83,309.17,110.42,190.67,178.58
ENSG00000290724,1581,0,0,0,0,0.5,0.75
ENSG00000300757,835,1.75,2.25,4.83,4.25,3.25,3.5
ENSG00000297434,2075,9.75,6.75,25.67,8.75,31.75,17
ENSG00000310304,4615,157.33,215.42,303.5,111.33,184.08,181.67
ENSG00000233522,4652,96,137.67,200,93,156.17,132.33
ENSG00000295422,1515,0,0,0,0,0,0
ENSG00000299625,1307,0,0,0,0,0,0
ENSG00000293280,1589,0,0.25,0.33,0,0,0
ENSG00000131007,2666,0,0,0,0,0,0
ENSG00000301107,406,0,0,0,0,0,0
ENSG00000302211,1046,0,0,0,0,0,0
ENSG00000295232,432,0,0,0,0,0,0
ENSG00000290716,1637,0,0,0,0,0,0
ENSG00000307031,596,0,0,0,0.5,0,0.25
ENSG00000251510,1710,0,0,0,0,0,0
ENSG00000279442,6179,0,0,1,0,0,0
ENSG00000226444,1241,0,0,0,0,0,0
ENSG00000236235,371,0,0,0,0,0,0
ENSG00000288262,2720,0,0,0,0,0,0
ENSG00000236097,577,0,0,0,0,0,0
ENSG00000184624,1908,0,0,0,0,0,0
ENSG00000229286,121,0,0,0,0,0,0
ENSG00000280341,6114,0,0,0,0,0,0
ENSG00000233866,586,0,0,0,0,0,0
ENSG00000099917,10374,1083.83,1745.67,2133,1494.17,2552.33,2227.5
ENSG00000280025,4254,0,1,0,2,1,0
ENSG00000279848,1315,0,0,0,0,0,0
ENSG00000214526,385,0,0,0,0,0,0
ENSG00000099985,2125,1,2,0,8,20.5,7
ENSG00000235786,674,3,4,6,1,3,2
ENSG00000231405,473,0,0,0,0,0,0
ENSG00000234891,768,0,0,0,0,0,0
ENSG00000100365,2239,0,0,1,1,0,0
ENSG00000235485,2194,0,0,0,0,0,0
ENSG00000100346,10790,26,29.5,33,58,135,109
ENSG00000232464,472,0,0,0,0,0,0
ENSG00000279440,5182,1,0,2,0,0,1
ENSG00000279699,1737,0,3,5,9,11,11
ENSG00000175329,3384,0,0,0,0,0,0
ENSG00000234979,549,0,0,0,0,0,0
ENSG00000268812,794,98,124.75,186,177,239.75,197.75
ENSG00000176177,3068,0,0,0,0,0,0
ENSG00000128342,3871,1624,2318.25,3321,2953,5273.25,4873.25
ENSG00000100307,7467,109,155.61,229.5,74.5,123.75,104.75
ENSG00000100344,3193,178,300,417,142.5,243.75,227.5
ENSG00000286801,1694,0,0,0,2,0,1
ENSG00000232050,144,0,0,0,0,0,0
ENSG00000186976,8557,14,24,28,24,45.5,54
ENSG00000054611,5315,442,539,799,348,628,543
ENSG00000232897,740,0,0,0,0,1,1
ENSG00000235154,372,0,0,0,0,0,0
ENSG00000100316,4710,26578.5,37737.12,49143.17,20187.25,36508.7,29810.78
ENSG00000278881,1380,8,6,5,4,9,8
ENSG00000075218,4113,994.5,1494.5,2179.75,699,1194.5,1099.5
ENSG00000228807,223,0,2,0,4,2,1
ENSG00000288540,2525,0,1,3,0.5,2,1
ENSG00000226024,274,0,0,0,0,0,0
ENSG00000100347,6410,1147,1804,2522.5,877.5,1604.25,1376.5
ENSG00000075234,3578,558,815,1201,616,1199,1018
ENSG00000279182,991,12.5,17.67,29.5,15.67,18.17,20.33
ENSG00000100106,12189,1313,1917.44,2865.25,1110.33,1960.12,1668.33
ENSG00000235647,1167,0,0,0,0,0,0
ENSG00000198355,2198,478,744,1104.83,772,1451.75,1306.5
ENSG00000277232,1518,12,12,25,7,32,22
ENSG00000205593,5887,96.83,144.17,198.62,103.17,163.73,137.33
ENSG00000280312,1642,0,0,0,0,0,0
ENSG00000279712,9537,0,0,0,0,0,0
ENSG00000279833,3671,21,37.5,59.5,16,27.5,32.5
ENSG00000100422,4930,1012.5,1495,2081,453,745,729
ENSG00000100239,5349,602.17,861.42,1395.33,658.25,1293.5,1098.5
ENSG00000188636,5419,737,1092,1680,886,1441,1415
ENSG00000100362,1050,1,0,0,0,0,0
ENSG00000100321,6940,197.5,304.5,405.75,139.5,217.75,235.25
ENSG00000279642,620,0,0,0,1,2,2
ENSG00000100311,3992,22,28,53,73,141,127
ENSG00000186732,5821,1,0.17,0,30,59,55
ENSG00000224856,322,1,0,0,0,0,0
ENSG00000278890,5630,0,0,0,0,0,0
ENSG00000285623,988,0,0,0,0,2,1
ENSG00000280216,406,3,0.5,1,1,2,2
ENSG00000130943,7681,0,3,8.5,2,2,4
ENSG00000236611,346,0,0,0.5,0,0,1
ENSG00000100124,4390,571,736,1046,478.5,771.5,656.67
ENSG00000227009,421,0,0,0,0,0,0
ENSG00000100300,1422,965,1551.5,1889,839,1559,1381.5
ENSG00000236079,452,0,0,0,0,0,0
ENSG00000237387,660,0,0,0,0,0,0
ENSG00000279914,1298,0,0,0,0,0,0
ENSG00000224003,1628,0,0,3,2,5,4
ENSG00000224794,1804,4,3.17,6.5,4,9,0
ENSG00000138944,6853,54,57,114,82,135,139
ENSG00000203527,1951,0,0,0,0,0,0
ENSG00000183579,6989,905,1304,2262,679,1270,1128
ENSG00000220702,606,0,1,0,2,2,3
ENSG00000285855,784,0,0,0,0,0,0
ENSG00000280080,1951,2,1,4,1,2,2
ENSG00000285707,2516,0,0,0,0,0,0
ENSG00000278960,352,0,0,0,0,0,0
ENSG00000276138,107,0,0,0,0,0,0
ENSG00000276871,151,0,0,0,0,0,0
ENSG00000278188,106,0,0,0,0,0,0
ENSG00000277248,113,0,0,0,0,0,0
ENSG00000222585,129,0,0,1,0,0,0
ENSG00000200443,105,0,0,0,0,0,0
ENSG00000223056,291,0,0,0,0,0,0
ENSG00000201209,68,0,0,0,0,0,0
ENSG00000199797,97,0,0,0,0,0,0
ENSG00000276162,80,0,0,0,1,2,0
ENSG00000209482,95,13.5,9.5,35.5,12.5,26,21.5
ENSG00000276753,74,3,10,7.5,10,12.5,13.5
ENSG00000209480,93,12,20,28.5,10,20,21
ENSG00000263764,64,8.5,6.5,16,10.5,12,13
ENSG00000266887,59,0,0,0,0,0,0
ENSG00000266508,52,0,0,0,0,0,0
ENSG00000201078,315,0,0,0,0,0,2
ENSG00000230120,562,0,0,0,0,0,1
ENSG00000275656,88,0,0,0,0,0,0
ENSG00000254127,316,0,0,1,1,4,2
ENSG00000242082,6806,20.83,36.83,57.33,32.17,68.33,54.83
ENSG00000214076,3730,16.83,22.33,35.33,23.67,48.83,33.33
ENSG00000273325,449,1,2,6,0.5,0,6
ENSG00000234626,687,0,3,0,0,0,2
ENSG00000128276,1501,1.33,6.17,6.33,19,32.5,32.98
ENSG00000271093,313,0,0,0,1,1,2
ENSG00000274617,88,0,0,0,0,1.17,1.15
ENSG00000274170,71,1.5,1.67,3.17,5.5,4.33,4.65
ENSG00000230736,1558,13.67,3.5,24.83,13,27.5,33.33
ENSG00000243519,330,1,0,0,0,2.5,3
ENSG00000241954,444,3,4.5,12.5,15.5,18.5,16.5
ENSG00000232218,201,2,5,8,6,9,9
ENSG00000100220,2941,1836,2564,3658,1617.5,3019.5,2745.07
ENSG00000128245,2392,2084.5,3131,4252.5,1826.75,3171.5,2754.25
ENSG00000227519,473,3,0,0,0,0,0
ENSG00000240647,281,0,0,0,0,0,0
ENSG00000230203,807,0,0,0,0,0,0
ENSG00000128203,3370,30,56.5,97.5,62.5,112,88.83
ENSG00000100104,4319,350,503.5,681.67,277.5,542.17,453
ENSG00000100109,5436,824,1070,1761.17,715.5,1248.67,1198
ENSG00000221760,112,0,0,0,0,0,0
ENSG00000100122,1152,0,0,0,0,0,0
ENSG00000196431,809,0,0,0,3,3,1
ENSG00000252412,95,4,9,27,11,11,15
ENSG00000133466,7144,1003,1498,2209.83,567.5,1168.83,958
ENSG00000278195,4677,0,0,0,0,0,0
ENSG00000226233,154,0,0,0,0,0,0
ENSG00000187045,4232,45,80,83,49,66,50
ENSG00000215464,456,0,0,1,0,0,2
ENSG00000100014,7461,793.17,1115.54,1564.58,641.83,1089.43,1031.58
ENSG00000258555,6204,248.67,329.87,513.75,209.67,331.27,316.75
ENSG00000128271,4190,10.5,22.17,39.17,20.17,34.67,24.83
ENSG00000100024,6793,0,0,0,0,1,0
ENSG00000100028,3914,1455.17,2221.5,2844.17,1075.83,1997.33,1647.33
ENSG00000286070,3147,2581.15,3929.7,5267.23,1930.71,3716.7,3138.77
ENSG00000178026,3422,180,343,458,134,251,221
ENSG00000100031,4375,1850.15,2756.64,3992.2,1317.46,2595.45,2242.72
ENSG00000230947,364,0,0,3,0,0,0
ENSG00000284233,172,24,29.08,53.42,16.58,43.25,26.5
ENSG00000224806,512,0,0,0,0,0,0
ENSG00000224334,1165,2.5,1,1,0,1,1
ENSG00000237601,156,0,0,0,0,0,0
ENSG00000182351,229,0,0,0,0,0,0
ENSG00000219438,3080,169,308,400,118,215.5,203
ENSG00000100030,6179,1633,2454,3675,1351,2342,2151
ENSG00000100330,9891,429,621.5,986,489.5,918.5,901.5
ENSG00000133454,9710,1.5,0,3,0,1,2
ENSG00000228599,742,0.1,0.1,0,0,1,0.2
ENSG00000284431,4563,1091.33,1532.5,2179.17,934.5,1657.5,1540.08
ENSG00000100359,4770,360.33,495,742.67,378,657.83,632.67
ENSG00000227413,355,0,6,4,6,5,6
ENSG00000172912,260,0,1,2,0,2,0
ENSG00000230071,1304,7,15,27.5,10,20,24
ENSG00000264661,85,0,1,0,1,0,0
ENSG00000237977,563,10,10,20,4,11.5,6
